site_id,region,CELL_ID,cell_type
1776,Western Region,756-17768,3.00
1776,Western Region,756-17769,3.00
1806,Western Region,756-18067,3.00
1806,Western Region,756-18068,3.00
1806,Western Region,756-18069,3.00
1807,Western Region,756-18071,3.00
1807,Western Region,756-18072,3.00
1807,Western Region,756-18073,3.00
1807,Western Region,756-18074,3.00
1807,Western Region,756-18075,3.00
1807,Western Region,756-18076,3.00
1807,Western Region,756-18077,3.00
1807,Western Region,756-18078,3.00
1807,Western Region,756-18079,3.00
2717,Western Region,756-27171,3.00
2717,Western Region,756-27172,3.00
2717,Western Region,756-27173,3.00
2717,Western Region,756-27174,3.00
2717,Western Region,756-27175,3.00
2717,Western Region,756-27176,3.00
2717,Western Region,756-27177,3.00
2717,Western Region,756-27178,3.00
2717,Western Region,756-27179,3.00
2718,Western Region,756-27187,3.00
2718,Western Region,756-27188,3.00
2718,Western Region,756-27189,3.00
2720,Western Region,756-27201,3.00
2720,Western Region,756-27202,3.00
2720,Western Region,756-27203,3.00
2720,Western Region,756-27207,3.00
2720,Western Region,756-27208,3.00
2720,Western Region,756-27209,3.00
2721,Western Region,756-27211,3.00
2721,Western Region,756-27212,3.00
2721,Western Region,756-27213,3.00
2721,Western Region,756-27214,3.00
2721,Western Region,756-27215,3.00
2721,Western Region,756-27216,3.00
2721,Western Region,756-27217,3.00
2721,Western Region,756-27218,3.00
2721,Western Region,756-27219,3.00
2722,Western Region,756-27221,3.00
2722,Western Region,756-27222,3.00
2722,Western Region,756-27223,3.00
2722,Western Region,756-27224,3.00
2722,Western Region,756-27225,3.00
2722,Western Region,756-27226,3.00
2722,Western Region,756-27227,3.00
2722,Western Region,756-27228,3.00
2722,Western Region,756-27229,3.00
2723,Western Region,756-27237,3.00
2723,Western Region,756-27238,3.00
2723,Western Region,756-27239,3.00
2724,Western Region,756-27241,3.00
2724,Western Region,756-27242,3.00
2724,Western Region,756-27243,3.00
2724,Western Region,756-27247,3.00
2724,Western Region,756-27248,3.00
2724,Western Region,756-27249,3.00
2725,Western Region,756-27251,3.00
2725,Western Region,756-27252,3.00
2725,Western Region,756-27253,3.00
2725,Western Region,756-27254,3.00
2725,Western Region,756-27255,3.00
2725,Western Region,756-27256,3.00
2725,Western Region,756-27257,3.00
2725,Western Region,756-27258,3.00
2725,Western Region,756-27259,3.00
2729,Western Region,756-27297,3.00
2729,Western Region,756-27298,3.00
2729,Western Region,756-27299,3.00
2730,Western Region,756-27301,3.00
2730,Western Region,756-27302,3.00
2730,Western Region,756-27303,3.00
2730,Western Region,756-27304,3.00
2730,Western Region,756-27305,3.00
2730,Western Region,756-27306,3.00
2730,Western Region,756-27307,3.00
2730,Western Region,756-27308,3.00
2730,Western Region,756-27309,3.00
2731,Western Region,756-27317,3.00
2731,Western Region,756-27318,3.00
2731,Western Region,756-27319,3.00
2740,Western Region,756-27407,3.00
2740,Western Region,756-27408,3.00
2740,Western Region,756-27409,3.00
2758,Western Region,756-27581,3.00
2758,Western Region,756-27582,3.00
2758,Western Region,756-27583,3.00
2758,Western Region,756-27587,3.00
2758,Western Region,756-27588,3.00
2758,Western Region,756-27589,3.00
2761,Western Region,756-27617,3.00
2761,Western Region,756-27618,3.00
2761,Western Region,756-27619,3.00
2825,Western Region,756-28251,3.00
2825,Western Region,756-28252,3.00
2825,Western Region,756-28253,3.00
2825,Western Region,756-28257,3.00
2825,Western Region,756-28258,3.00
2825,Western Region,756-28259,3.00
2827,Western Region,756-28271,3.00
2827,Western Region,756-28272,3.00
2827,Western Region,756-28273,3.00
2827,Western Region,756-28277,3.00
2827,Western Region,756-28278,3.00
2827,Western Region,756-28279,3.00
2831,Western Region,756-28317,3.00
2831,Western Region,756-28318,3.00
2831,Western Region,756-28319,3.00
2839,Western Region,756-28397,3.00
2839,Western Region,756-28398,3.00
2839,Western Region,756-28399,3.00
2841,Western Region,756-28417,3.00
2841,Western Region,756-28418,3.00
2841,Western Region,756-28419,3.00
2850,Western Region,756-28501,3.00
2850,Western Region,756-28502,3.00
2850,Western Region,756-28503,3.00
2850,Western Region,756-28507,3.00
2850,Western Region,756-28508,3.00
2850,Western Region,756-28509,3.00
3793,Western Region,756-37937,3.00
3793,Western Region,756-37938,3.00
3793,Western Region,756-37939,3.00
3841,Western Region,756-38417,3.00
3841,Western Region,756-38418,3.00
3841,Western Region,756-38419,3.00
3842,Western Region,756-38421,3.00
3842,Western Region,756-38422,3.00
3842,Western Region,756-38423,3.00
3842,Western Region,756-38427,3.00
3842,Western Region,756-38428,3.00
3842,Western Region,756-38429,3.00
3843,Western Region,756-38431,3.00
3843,Western Region,756-38432,3.00
3843,Western Region,756-38433,3.00
3843,Western Region,756-38437,3.00
3843,Western Region,756-38438,3.00
3843,Western Region,756-38439,3.00
3847,Western Region,756-38477,3.00
3847,Western Region,756-38478,3.00
3847,Western Region,756-38479,3.00
3848,Western Region,756-38481,3.00
3848,Western Region,756-38482,3.00
3848,Western Region,756-38483,3.00
3848,Western Region,756-38487,3.00
3848,Western Region,756-38488,3.00
3848,Western Region,756-38489,3.00
3849,Western Region,756-38497,3.00
3849,Western Region,756-38498,3.00
3849,Western Region,756-38499,3.00
3850,Western Region,756-38501,3.00
3850,Western Region,756-38502,3.00
3850,Western Region,756-38503,3.00
3850,Western Region,756-38504,3.00
3850,Western Region,756-38505,3.00
3850,Western Region,756-38506,3.00
3850,Western Region,756-38507,3.00
3850,Western Region,756-38508,3.00
3850,Western Region,756-38509,3.00
3851,Western Region,756-38517,3.00
3851,Western Region,756-38518,3.00
3851,Western Region,756-38519,3.00
3863,Western Region,756-38631,3.00
3863,Western Region,756-38632,3.00
3863,Western Region,756-38633,3.00
3863,Western Region,756-38634,3.00
3863,Western Region,756-38635,3.00
3863,Western Region,756-38636,3.00
3863,Western Region,756-38637,3.00
3863,Western Region,756-38638,3.00
3863,Western Region,756-38639,3.00
3882,Western Region,756-38827,3.00
3882,Western Region,756-38828,3.00
3882,Western Region,756-38829,3.00
3891,Western Region,756-38917,3.00
3891,Western Region,756-38918,3.00
3891,Western Region,756-38919,3.00
3895,Western Region,756-38957,3.00
3895,Western Region,756-38958,3.00
3895,Western Region,756-38959,3.00
3896,Western Region,756-38967,3.00
3896,Western Region,756-38968,3.00
3896,Western Region,756-38969,3.00
3898,Western Region,756-38987,3.00
3898,Western Region,756-38988,3.00
3898,Western Region,756-38989,3.00
3899,Western Region,756-38997,3.00
3899,Western Region,756-38998,3.00
3899,Western Region,756-38999,3.00
4703,Western Region,756-47037,3.00
4703,Western Region,756-47038,3.00
4703,Western Region,756-47039,3.00
4772,Western Region,756-47727,3.00
4772,Western Region,756-47728,3.00
4772,Western Region,756-47729,3.00
4774,Western Region,756-47741,3.00
4774,Western Region,756-47742,3.00
4774,Western Region,756-47743,3.00
4831,Western Region,756-48317,3.00
4831,Western Region,756-48318,3.00
4831,Western Region,756-48319,3.00
4883,Western Region,756-48837,3.00
4883,Western Region,756-48838,3.00
4883,Western Region,756-48839,3.00
4901,Western Region,756-49017,3.00
4973,Western Region,756-49731,3.00
4973,Western Region,756-49732,3.00
4973,Western Region,756-49733,3.00
4989,Western Region,756-49897,3.00
4989,Western Region,756-49898,3.00
4989,Western Region,756-49899,3.00
6114,Western Region,756-61147,3.00
6227,Western Region,756-62277,3.00
6227,Western Region,756-62278,3.00
6227,Western Region,756-62279,3.00
632,Western Region,756-6327,3.00
632,Western Region,756-6328,3.00
632,Western Region,756-6329,3.00
644,Western Region,756-6447,3.00
644,Western Region,756-6448,3.00
644,Western Region,756-6449,3.00
679,Western Region,756-6791,3.00
679,Western Region,756-6792,3.00
679,Western Region,756-6793,3.00
679,Western Region,756-6794,3.00
679,Western Region,756-6795,3.00
679,Western Region,756-6796,3.00
679,Western Region,756-6797,3.00
679,Western Region,756-6798,3.00
679,Western Region,756-6799,3.00
701,Western Region,756-7017,3.00
701,Western Region,756-7018,3.00
701,Western Region,756-7019,3.00
712,Western Region,756-7121,3.00
712,Western Region,756-7122,3.00
712,Western Region,756-7123,3.00
712,Western Region,756-7127,3.00
712,Western Region,756-7128,3.00
712,Western Region,756-7129,3.00
739,Western Region,756-7391,3.00
739,Western Region,756-7392,3.00
739,Western Region,756-7393,3.00
739,Western Region,756-7394,3.00
739,Western Region,756-7395,3.00
739,Western Region,756-7396,3.00
739,Western Region,756-7397,3.00
739,Western Region,756-7398,3.00
739,Western Region,756-7399,3.00
740,Western Region,756-7401,3.00
740,Western Region,756-7402,3.00
740,Western Region,756-7403,3.00
740,Western Region,756-7407,3.00
740,Western Region,756-7408,3.00
740,Western Region,756-7409,3.00
741,Western Region,756-7417,3.00
741,Western Region,756-7418,3.00
741,Western Region,756-7419,3.00
742,Western Region,756-7421,3.00
742,Western Region,756-7422,3.00
742,Western Region,756-7423,3.00
742,Western Region,756-7424,3.00
742,Western Region,756-7425,3.00
742,Western Region,756-7426,3.00
742,Western Region,756-7427,3.00
742,Western Region,756-7428,3.00
742,Western Region,756-7429,3.00
744,Western Region,756-7441,3.00
744,Western Region,756-7442,3.00
744,Western Region,756-7443,3.00
744,Western Region,756-7444,3.00
744,Western Region,756-7445,3.00
744,Western Region,756-7446,3.00
744,Western Region,756-7447,3.00
744,Western Region,756-7448,3.00
744,Western Region,756-7449,3.00
749,Western Region,756-7497,3.00
749,Western Region,756-7498,3.00
749,Western Region,756-7499,3.00
755,Western Region,756-7557,3.00
755,Western Region,756-7558,3.00
755,Western Region,756-7559,3.00
770,Western Region,756-7707,3.00
770,Western Region,756-7708,3.00
770,Western Region,756-7709,3.00
807,Western Region,756-8071,3.00
807,Western Region,756-8072,3.00
807,Western Region,756-8073,3.00
807,Western Region,756-8074,3.00
807,Western Region,756-8075,3.00
807,Western Region,756-8076,3.00
807,Western Region,756-8077,3.00
807,Western Region,756-8078,3.00
807,Western Region,756-8079,3.00
866,Western Region,756-8667,3.00
866,Western Region,756-8668,3.00
866,Western Region,756-8669,3.00
869,Western Region,756-8697,3.00
869,Western Region,756-8698,3.00
869,Western Region,756-8699,3.00
871,Western Region,756-8717,3.00
871,Western Region,756-8718,3.00
871,Western Region,756-8719,3.00
872,Western Region,756-8727,3.00
872,Western Region,756-8728,3.00
872,Western Region,756-8729,3.00
873,Western Region,756-8731,3.00
873,Western Region,756-8732,3.00
873,Western Region,756-8733,3.00
873,Western Region,756-8734,3.00
873,Western Region,756-8735,3.00
873,Western Region,756-8736,3.00
873,Western Region,756-8737,3.00
873,Western Region,756-8738,3.00
873,Western Region,756-8739,3.00
874,Western Region,756-8741,3.00
874,Western Region,756-8742,3.00
874,Western Region,756-8743,3.00
874,Western Region,756-8744,3.00
874,Western Region,756-8745,3.00
874,Western Region,756-8746,3.00
874,Western Region,756-8747,3.00
874,Western Region,756-8748,3.00
874,Western Region,756-8749,3.00
876,Western Region,756-8761,3.00
876,Western Region,756-8762,3.00
876,Western Region,756-8763,3.00
876,Western Region,756-8767,3.00
876,Western Region,756-8768,3.00
876,Western Region,756-8769,3.00
877,Western Region,756-8771,3.00
877,Western Region,756-8772,3.00
877,Western Region,756-8773,3.00
877,Western Region,756-8777,3.00
877,Western Region,756-8778,3.00
877,Western Region,756-8779,3.00
878,Western Region,756-8787,3.00
878,Western Region,756-8788,3.00
878,Western Region,756-8789,3.00
1619,Upper East Region,804-16197,3.00
1619,Upper East Region,804-16198,3.00
1619,Upper East Region,804-16199,3.00
1623,Upper East Region,804-16237,3.00
1623,Upper East Region,804-16238,3.00
1623,Upper East Region,804-16239,3.00
1624,Upper East Region,804-16247,3.00
1624,Upper East Region,804-16248,3.00
1624,Upper East Region,804-16249,3.00
1657,Upper West Region,804-16577,3.00
1657,Upper West Region,804-16578,3.00
1657,Upper West Region,804-16579,3.00
1658,Upper West Region,804-16581,3.00
1658,Upper West Region,804-16582,3.00
1658,Upper West Region,804-16583,3.00
1666,Upper West Region,804-16667,3.00
1666,Upper West Region,804-16668,3.00
1666,Upper West Region,804-16669,3.00
1667,Upper West Region,804-16677,3.00
1667,Upper West Region,804-16678,3.00
1667,Upper West Region,804-16679,3.00
1669,Upper West Region,804-16697,3.00
1669,Upper West Region,804-16698,3.00
1669,Upper West Region,804-16699,3.00
2606,Upper East Region,804-26067,3.00
2606,Upper East Region,804-26068,3.00
2606,Upper East Region,804-26069,3.00
2607,Upper East Region,804-26077,3.00
2607,Upper East Region,804-26078,3.00
2607,Upper East Region,804-26079,3.00
2608,Upper East Region,804-26087,3.00
2608,Upper East Region,804-26088,3.00
2608,Upper East Region,804-26089,3.00
2610,Upper East Region,804-26107,3.00
2610,Upper East Region,804-26108,3.00
2610,Upper East Region,804-26109,3.00
2612,Upper East Region,804-26127,3.00
2612,Upper East Region,804-26128,3.00
2612,Upper East Region,804-26129,3.00
2613,Upper West Region,804-26137,3.00
2613,Upper West Region,804-26138,3.00
2613,Upper West Region,804-26139,3.00
2614,Upper West Region,804-26147,3.00
2614,Upper West Region,804-26148,3.00
2614,Upper West Region,804-26149,3.00
2615,Upper West Region,804-26157,3.00
2615,Upper West Region,804-26158,3.00
2615,Upper West Region,804-26159,3.00
2638,Upper West Region,804-26387,3.00
2638,Upper West Region,804-26388,3.00
2638,Upper West Region,804-26389,3.00
2923,Upper East Region,804-29237,3.00
2923,Upper East Region,804-29238,3.00
2923,Upper East Region,804-29239,3.00
2925,Upper East Region,804-29257,3.00
2925,Upper East Region,804-29258,3.00
2925,Upper East Region,804-29259,3.00
2952,Upper East Region,804-29521,3.00
2952,Upper East Region,804-29522,3.00
2952,Upper East Region,804-29523,3.00
2953,Upper East Region,804-29531,3.00
2953,Upper East Region,804-29532,3.00
2953,Upper East Region,804-29533,3.00
2968,Upper West Region,804-29681,3.00
2968,Upper West Region,804-29682,3.00
2968,Upper West Region,804-29683,3.00
2968,Upper West Region,804-29687,3.00
2968,Upper West Region,804-29688,3.00
2968,Upper West Region,804-29689,3.00
2969,Upper West Region,804-29697,3.00
2969,Upper West Region,804-29698,3.00
2969,Upper West Region,804-29699,3.00
2970,Upper West Region,804-29707,3.00
2970,Upper West Region,804-29708,3.00
2970,Upper West Region,804-29709,3.00
3614,Upper West Region,804-36141,3.00
3614,Upper West Region,804-36142,3.00
3614,Upper West Region,804-36143,3.00
3614,Upper West Region,804-36144,3.00
3614,Upper West Region,804-36145,3.00
3614,Upper West Region,804-36146,3.00
3614,Upper West Region,804-36147,3.00
3614,Upper West Region,804-36148,3.00
3614,Upper West Region,804-36149,3.00
3615,Upper West Region,804-36157,3.00
3615,Upper West Region,804-36158,3.00
3615,Upper West Region,804-36159,3.00
3647,Upper West Region,804-36477,3.00
3647,Upper West Region,804-36478,3.00
3647,Upper West Region,804-36479,3.00
3648,Upper West Region,804-36487,3.00
3648,Upper West Region,804-36488,3.00
3648,Upper West Region,804-36489,3.00
3649,Upper East Region,804-36491,3.00
3649,Upper East Region,804-36492,3.00
3649,Upper East Region,804-36493,3.00
3649,Upper East Region,804-36497,3.00
3649,Upper East Region,804-36498,3.00
3649,Upper East Region,804-36499,3.00
3650,Upper East Region,804-36501,3.00
3650,Upper East Region,804-36502,3.00
3650,Upper East Region,804-36503,3.00
3650,Upper East Region,804-36507,3.00
3650,Upper East Region,804-36508,3.00
3650,Upper East Region,804-36509,3.00
3657,Upper East Region,804-36577,3.00
3657,Upper East Region,804-36578,3.00
3657,Upper East Region,804-36579,3.00
3994,Upper East Region,804-39941,3.00
3994,Upper East Region,804-39942,3.00
3994,Upper East Region,804-39943,3.00
3994,Upper East Region,804-39944,3.00
3994,Upper East Region,804-39945,3.00
3994,Upper East Region,804-39946,3.00
3994,Upper East Region,804-39947,3.00
3994,Upper East Region,804-39948,3.00
3994,Upper East Region,804-39949,3.00
4651,Upper East Region,804-46517,3.00
4651,Upper East Region,804-46518,3.00
4651,Upper East Region,804-46519,3.00
629,Upper East Region,804-6297,3.00
629,Upper East Region,804-6298,3.00
629,Upper East Region,804-6299,3.00
659,Upper East Region,804-6597,3.00
659,Upper East Region,804-6598,3.00
659,Upper East Region,804-6599,3.00
695,Upper West Region,804-6951,3.00
695,Upper West Region,804-6952,3.00
695,Upper West Region,804-6953,3.00
695,Upper West Region,804-6957,3.00
695,Upper West Region,804-6958,3.00
695,Upper West Region,804-6959,3.00
696,Upper West Region,804-6967,3.00
696,Upper West Region,804-6968,3.00
696,Upper West Region,804-6969,3.00
697,Upper West Region,804-6977,3.00
697,Upper West Region,804-6978,3.00
697,Upper West Region,804-6979,3.00
698,Upper East Region,804-6987,3.00
698,Upper East Region,804-6988,3.00
698,Upper East Region,804-6989,3.00
715,Upper East Region,804-7151,3.00
715,Upper East Region,804-7152,3.00
715,Upper East Region,804-7153,3.00
715,Upper East Region,804-7157,3.00
715,Upper East Region,804-7158,3.00
715,Upper East Region,804-7159,3.00
716,Upper East Region,804-7167,3.00
716,Upper East Region,804-7168,3.00
716,Upper East Region,804-7169,3.00
717,Upper East Region,804-7171,3.00
717,Upper East Region,804-7172,3.00
717,Upper East Region,804-7173,3.00
717,Upper East Region,804-7174,3.00
717,Upper East Region,804-7175,3.00
